Date Pulled,Address,Suburb,Property Type,Beds,Baths,Cars,Land Size (m2),Asking Price ($),Price Per Acre ($),Days on Market,Sale Method,Agency,Dual Living / Granny Flat,Subdivision Potential,Usable Land,Build Classification,Budget Rule Applied,Dynamic Rent Est ($),NOI ($),Cap Rate (%),Gross Yield (%),Net Yield (%),Monthly Repayment ($),DSCR,Break-Even Ratio (%),Net Annual Cashflow ($),Net Weekly Cashflow ($),Quarantined Loss Year 1 ($),Tax Benefit Year 1 ($),Post-Tax Cash Flow ($) *Est,Est Renovation / Capex ($),Total Cash Invested ($),Cash-on-Cash Return (%),Est 10-Yr IRR (%),Est Year 1 ROE (%),Cashflow Status,URL
2026-06-30,206 Amamoor Dagun Road,Amamoor,acreage/semi-rural,3.0,2.0,4.0,17900.0,999000.0,225855.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.66,4.68,3.66,5051.49,0.6,151.41,-24061.85,-462.73,25392.0,0.0,-24061.85,0.0,259800.0,-9.26,5.51,-7.77,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-amamoor-151399300
2026-06-30,21 Blackgate Road,Amamoor,acreage/semi-rural,5.0,3.0,6.0,32000.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-amamoor-151387276
2026-06-30,16 Kandanga Amamoor Road,Amamoor,house,3.0,1.0,2.0,971.0,749000.0,3121625.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.88,6.25,4.88,3787.35,0.8,119.0,-8892.22,-171.0,12392.0,0.0,-8892.22,0.0,209800.0,-4.24,7.51,-3.6,Negative,https://www.realestate.com.au/property-house-qld-amamoor-151448636
2026-06-30,30 Amamoor Creek Road,Amamoor,acreage/semi-rural,3.0,1.0,4.0,24200.0,869000.0,145319.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.21,5.39,4.21,4394.14,0.69,134.56,-16173.64,-311.03,18632.0,0.0,-16173.64,0.0,233800.0,-6.92,6.41,-5.83,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-amamoor-151371084
2026-06-30,249 Amamoor Dagun Road,Amamoor,acreage/semi-rural,5.0,2.0,6.0,17600.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-amamoor-150851384
2026-06-30,51 Blackgate Road,Amamoor,acreage/semi-rural,6.0,3.0,2.0,49700.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-amamoor-151390336
2026-06-30,235 Kandanga Imbil Rd,Kandanga,acreage/semi-rural,3.0,1.0,1.0,750300.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,475.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-kandanga-147269732
2026-06-30,65 Main Street,Kandanga,house,4.0,2.0,4.0,1507.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,475.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-kandanga-151494204
2026-06-30,Lot 2 Ballard Rd,Imbil,house,3.0,1.0,2.0,279800.0,1111900.0,16082.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,3.29,4.21,3.29,5622.37,0.54,166.05,-30912.46,-594.47,0.0,11567.24,-19345.22,0.0,282380.0,-10.95,6.63,-9.15,Negative,https://www.realestate.com.au/property-house-qld-imbil-151014744
2026-06-30,42 York Street,Imbil,house,2.0,2.0,4.0,949.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-imbil-151422024
2026-06-30,3545 Mary Valley Road,Imbil,house,4.0,3.0,3.0,120000.0,1800000.0,60703.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.03,2.6,2.03,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,260000.0,-32.62,2.13,-24.23,Negative,https://www.realestate.com.au/property-house-qld-imbil-150670612
2026-06-30,"Proposed Lot 4, 41 Yabba Road",Imbil,house,3.0,1.0,8.0,51100.0,1100000.0,87114.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.32,4.25,3.32,5562.2,0.55,164.51,-30190.38,-580.58,30644.0,0.0,-30190.38,0.0,280000.0,-10.78,4.95,-9.01,Negative,https://www.realestate.com.au/property-house-qld-imbil-149299628
2026-06-30,100 Yabba Road,Imbil,house,1.0,1.0,0.0,820.0,490000.0,2418246.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,7.46,9.55,7.46,2477.71,1.23,85.42,6823.52,131.22,0.0,0.0,6823.52,0.0,158000.0,4.32,11.64,3.74,Positive,https://www.realestate.com.au/property-house-qld-imbil-151516832
2026-06-30,33 Kevin Road,Imbil,house,6.0,3.0,3.0,6001.0,1150000.0,775519.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.18,4.07,3.18,5815.03,0.52,170.99,-33224.31,-638.93,33244.0,0.0,-33224.31,0.0,290000.0,-11.46,4.72,-9.56,Negative,https://www.realestate.com.au/property-house-qld-imbil-151220024
2026-06-30,97 Bundy Road,Imbil,acreage/semi-rural,1.0,1.0,8.0,271500.0,1400000.0,20868.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.61,3.34,2.61,7079.16,0.43,203.41,-48393.94,-930.65,46244.0,0.0,-48393.94,0.0,340000.0,-14.23,3.77,-11.8,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-imbil-146700148
2026-06-30,2 Elizabeth Street,Imbil,house,2.0,1.0,0.0,2013.0,660000.0,1326839.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,5.54,7.09,5.54,3337.32,0.91,107.46,-3491.83,-67.15,7764.0,0.0,-3491.83,0.0,192000.0,-1.82,8.58,-1.55,Negative,https://www.realestate.com.au/property-house-qld-imbil-151590088
2026-06-30,139 Yabba Road,Imbil,house,2.0,1.0,2.0,2287.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-imbil-151504008
2026-06-30,989 Yabba Creek Road,Imbil,acreage/semi-rural,5.0,3.0,7.0,91300.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-imbil-150180412
2026-06-30,2 Imbil Island Road,Imbil,house,6.0,6.0,6.0,1181.0,990000.0,3392372.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.69,4.73,3.69,5005.98,0.61,150.25,-23515.74,-452.23,24924.0,0.0,-23515.74,0.0,258000.0,-9.11,5.56,-7.65,Negative,https://www.realestate.com.au/property-house-qld-imbil-150038816
2026-06-30,14 York Street,Imbil,house,4.0,2.0,2.0,951.0,1050000.0,4468142.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.48,4.46,3.48,5309.37,0.57,158.03,-27156.46,-522.24,28044.0,0.0,-27156.46,0.0,270000.0,-10.06,5.22,-8.42,Negative,https://www.realestate.com.au/property-house-qld-imbil-151547040
2026-06-30,323 Coonoongibber Creek Road,Brooloo,acreage/semi-rural,4.0,1.0,5.0,104100.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-brooloo-151281076
2026-06-30,60 Coonoongibber Creek Road,Brooloo,acreage/semi-rural,5.0,3.0,12.0,801300.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-brooloo-145427652
2026-06-30,226 Tandur Traveston Road,Traveston,acreage/semi-rural,4.0,2.0,6.0,550400.0,2290000.0,16837.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.6,2.04,1.6,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,750000.0,-11.31,2.75,-9.81,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-traveston-150710104
2026-06-30,2 Traveston Road,Traveston,house,4.0,2.0,7.0,161900.0,2690000.0,67239.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.36,1.74,1.36,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,1150000.0,-7.37,2.95,-6.6,Negative,https://www.realestate.com.au/property-house-qld-traveston-150753048
2026-06-30,174 O'Rourkes Road,Traveston,house,4.0,2.0,8.0,16200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-traveston-151287648
2026-06-30,1982 Noosa Road,Traveston,house,3.0,2.0,4.0,99600.0,1299000.0,52780.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.81,3.6,2.81,6568.45,0.46,190.31,-42265.41,-812.8,40992.0,0.0,-42265.41,0.0,319800.0,-13.22,4.11,-10.99,Negative,https://www.realestate.com.au/property-house-qld-traveston-150756932
2026-06-30,1295 Noosa Road,Tandur,acreage/semi-rural,3.0,1.0,1.0,760800.0,4000000.0,21277.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,0.91,1.17,0.91,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,2460000.0,-3.45,3.2,-3.19,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-tandur-140544107
2026-06-30,817 Tin Can Bay Rd.,Canina,acreage/semi-rural,1.0,1.0,5.0,20200.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-canina-151051876
2026-06-30,1028 Tin Can Bay Road,Canina,acreage/semi-rural,5.0,2.0,3.0,154500.0,1397000.0,36592.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.62,3.35,2.62,7063.99,0.43,203.02,-48211.91,-927.15,46088.0,0.0,-48211.91,0.0,339400.0,-14.21,3.78,-11.78,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-canina-151406208
2026-06-30,6 Kwalt Road,Canina,acreage/semi-rural,3.0,1.0,3.0,14400.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-canina-150727776
2026-06-30,215 Hay Road,Canina,acreage/semi-rural,3.0,2.0,5.0,489600.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-canina-141028792
2026-06-30,54 Kinen Lane,Canina,house,4.0,2.0,7.0,161600.0,1685000.0,42197.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.17,2.78,2.17,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,145000.0,-58.48,1.79,-36.99,Negative,https://www.realestate.com.au/property-house-qld-canina-150376532
2026-06-30,130 Little Widgee Road,Widgee,house,2.0,1.0,0.0,75400.0,890000.0,47768.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",580.0,21247.2,2.39,3.39,2.39,4500.32,0.39,208.61,-32756.69,-629.94,35032.8,0.0,-32756.69,0.0,238000.0,-13.76,2.77,-11.6,Negative,https://www.realestate.com.au/property-house-qld-widgee-150983832
2026-06-30,301 Power Road,Widgee,acreage/semi-rural,4.0,2.0,2.0,14400.0,0.0,,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,,580.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-widgee-150942156
2026-06-30,166 Little Widgee Road,Widgee,acreage/semi-rural,3.0,2.0,4.0,82600.0,950000.0,46544.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",580.0,21247.2,2.24,3.17,2.24,4803.72,0.37,220.68,-36397.4,-699.95,38152.8,0.0,-36397.4,0.0,250000.0,-14.56,2.57,-12.23,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-widgee-151364396
2026-06-30,105 Wyuna Drive,Glastonbury,acreage/semi-rural,3.0,2.0,5.0,224800.0,1259000.0,22665.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.9,3.72,2.9,6366.19,0.48,185.12,-39838.27,-766.12,38912.0,0.0,-39838.27,0.0,311800.0,-12.78,4.26,-10.63,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-glastonbury-151061436
2026-06-30,55 Kewins Road,Glastonbury,acreage/semi-rural,5.0,3.0,4.0,742200.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-glastonbury-150490884
2026-06-30,62 Wyuna Drive,Glastonbury,acreage/semi-rural,3.0,1.0,2.0,8211.0,850000.0,418930.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,4.3,5.51,4.3,4298.06,0.71,132.1,-15020.75,-288.86,0.0,6528.28,-8492.47,0.0,230000.0,-6.53,8.29,-5.51,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-glastonbury-150908416
2026-06-30,Lot 9/690 Glastonbury Rd,Glastonbury,house,3.0,2.0,2.0,4586.0,690600.0,609412.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,5.29,6.78,5.29,3492.05,0.87,111.43,-5348.59,-102.86,0.0,3461.42,-1887.17,0.0,198120.0,-2.7,9.9,-2.3,Negative,https://www.realestate.com.au/property-house-qld-glastonbury-151561604
2026-06-30,5 Valley Vista Road,The Dawn,house,3.0,1.0,2.0,4306.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-the+dawn-151127552
2026-06-30,15 Trout Road,The Dawn,acreage/semi-rural,1.0,2.0,4.0,13200.0,845000.0,259060.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.33,5.54,4.33,4272.78,0.71,131.45,-14717.36,-283.03,17384.0,0.0,-14717.36,0.0,229000.0,-6.43,6.61,-5.43,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-the+dawn-150941696
2026-06-30,17 Old Dawn Road,The Dawn,house,6.0,3.0,2.0,19100.0,2000000.0,423755.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.83,2.34,1.83,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,460000.0,-18.44,2.47,-15.14,Negative,https://www.realestate.com.au/property-house-qld-the+dawn-150673356
2026-06-30,420 Mary Valley Road,The Dawn,acreage/semi-rural,4.0,3.0,6.0,92700.0,3300000.0,144063.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.11,1.42,1.11,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,1760000.0,-4.82,3.1,-4.41,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-the+dawn-150996200
2026-06-30,579 Woondum Road,Mothar Mountain,acreage/semi-rural,2.0,1.0,4.0,126200.0,890000.0,28540.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.11,5.26,4.11,4500.32,0.68,137.28,-17447.89,-335.54,19724.0,0.0,-17447.89,0.0,238000.0,-7.33,6.25,-6.18,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-mothar+mountain-151142896
2026-06-30,37 Pope Road,Mothar Mountain,house,3.0,1.0,5.0,118500.0,1599000.0,54607.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.29,2.93,2.29,8085.41,0.38,229.21,-60468.97,-1162.86,56592.0,0.0,-60468.97,0.0,379800.0,-15.92,3.24,-13.15,Negative,https://www.realestate.com.au/property-house-qld-mothar+mountain-151095764
2026-06-30,10 O'Keeffe Road,Mothar Mountain,house,4.0,1.0,2.0,42300.0,850000.0,81320.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.3,5.51,4.3,4298.06,0.71,132.1,-15020.75,-288.86,17644.0,0.0,-15020.75,0.0,230000.0,-6.53,6.56,-5.51,Negative,https://www.realestate.com.au/property-house-qld-mothar+mountain-150574696
2026-06-30,27 O'keeffe Road,Mothar Mountain,house,4.0,2.0,5.0,8187.0,1095000.0,541262.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.34,4.27,3.34,5536.92,0.55,163.86,-29886.99,-574.75,30384.0,0.0,-29886.99,0.0,279000.0,-10.71,4.98,-8.95,Negative,https://www.realestate.com.au/property-house-qld-mothar+mountain-150618652
2026-06-30,240 Keefton Road,Woondum,acreage/semi-rural,3.0,1.0,5.0,195400.0,1975000.0,40904.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.85,2.37,1.85,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,435000.0,-19.49,2.44,-15.89,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-woondum-150138036
2026-06-30,2 Newinga Road,Wolvi,house,4.0,1.0,4.0,120000.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,850.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-wolvi-151624460
2026-06-30,1419 Kin Kin Road,Wolvi,acreage/semi-rural,3.0,1.0,0.0,126600.0,880000.0,28130.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",850.0,34164.0,3.88,5.02,3.88,4449.76,0.64,143.51,-19233.11,-369.87,21596.0,0.0,-19233.11,0.0,236000.0,-8.15,5.75,-6.87,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-wolvi-151249496
2026-06-30,99 Sunshine Road,Wolvi,acreage/semi-rural,4.0,2.0,7.0,121300.0,1189000.0,39668.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,850.0,34164.0,2.87,3.72,2.87,6012.23,0.47,185.93,-37982.77,-730.44,0.0,13935.68,-24047.09,0.0,297800.0,-12.75,5.84,-10.63,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-wolvi-151613672
2026-06-30,571 Counter Road,Wolvi,house,4.0,2.0,5.0,400300.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,850.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-wolvi-150646992
2026-06-30,lot 8 Address Available Upon Request,Veteran,house,4.0,2.0,0.0,4806.0,976027.0,821857.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",680.0,26031.2,2.67,3.62,2.67,4935.32,0.44,193.87,-33192.68,-638.32,34722.2,0.0,-33192.68,0.0,255205.4,-13.01,3.45,-10.92,Negative,https://www.realestate.com.au/property-house-qld-veteran-149837000
2026-06-30,12 Arnold Road,Veteran,house,3.0,2.0,4.0,5423.0,995000.0,742509.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",680.0,26031.2,2.62,3.55,2.62,5031.26,0.43,197.13,-34343.94,-660.46,35708.8,0.0,-34343.94,0.0,259000.0,-13.26,3.37,-11.12,Negative,https://www.realestate.com.au/property-house-qld-veteran-151450372
